/M0/D X,/M0/D Y
4.630000000000043e-07,9.258093621678201e-06
4.640000000000043e-07,9.259010603121139e-06
4.650000000000043e-07,9.259793323575129e-06
4.660000000000044e-07,9.260461416385619e-06
4.670000000000044e-07,9.261031653443945e-06
4.680000000000044e-07,9.261518357754584e-06
4.690000000000044e-07,9.261933758950647e-06
4.700000000000044e-07,9.262288298181928e-06
4.710000000000045e-07,9.26259088904121e-06
4.720000000000045e-07,9.262849140644394e-06
4.730000000000045e-07,9.263069548263037e-06
4.740000000000045e-07,9.263257656179606e-06
4.750000000000046e-07,9.263418196784178e-06
4.760000000000046e-07,9.263555209367431e-06
4.770000000000046e-07,9.26367214155832e-06
4.780000000000046e-07,9.263771935935852e-06
4.790000000000045e-07,9.263857103976429e-06
4.800000000000045e-07,9.263929789184496e-06
4.810000000000045e-07,9.263991820987018e-06
4.820000000000044e-07,9.264044760737005e-06
4.830000000000044e-07,9.264089940986845e-06
4.840000000000044e-07,9.264128499007817e-06
4.850000000000044e-07,9.264161405402173e-06
4.860000000000043e-07,9.264189488524797e-06
4.870000000000043e-07,9.264213455327784e-06
4.880000000000043e-07,9.264233909149724e-06
4.890000000000042e-07,9.264251364901339e-06
4.900000000000042e-07,9.264266262023626e-06
4.910000000000042e-07,9.264278975549472e-06
4.920000000000041e-07,9.264289825542524e-06
4.930000000000041e-07,9.264299085153677e-06
4.940000000000041e-07,9.264306987524448e-06
4.95000000000004e-07,9.264313731542295e-06
4.96000000000004e-07,9.264319487016102e-06
4.97000000000004e-07,9.264324398857768e-06
4.98000000000004e-07,9.264328590722423e-06
4.990000000000039e-07,9.264332168143228e-06
5.000000000000039e-07,9.264335221185193e-06
5.010000000000039e-07,6.825630686975084e-06
5.020000000000038e-07,7.239181039466397e-06
5.030000000000038e-07,7.492273106648598e-06
5.040000000000038e-07,7.713773697152978e-06
5.050000000000037e-07,7.909214123976361e-06
5.060000000000037e-07,8.089217623232872e-06
5.070000000000037e-07,8.248247718535503e-06
5.080000000000036e-07,8.386002703444709e-06
5.090000000000036e-07,8.504032118967942e-06
5.100000000000036e-07,8.604466008394594e-06
5.110000000000036e-07,8.689511012862773e-06
5.120000000000035e-07,8.761256911753095e-06
5.130000000000035e-07,8.821603299637775e-06
5.140000000000035e-07,8.872237843138748e-06
5.150000000000034e-07,8.914637893660914e-06
5.160000000000034e-07,8.950083051666966e-06
5.170000000000034e-07,8.979672701959578e-06
5.180000000000033e-07,9.004345366631763e-06
5.190000000000033e-07,9.02489811464541e-06
5.200000000000033e-07,9.042005035649126e-06
5.210000000000032e-07,9.056234247221307e-06
5.220000000000032e-07,9.0680631938196e-06
5.230000000000032e-07,9.077892177517167e-06
5.240000000000032e-07,9.0860561718777e-06
5.250000000000031e-07,9.092835034341458e-06
5.260000000000031e-07,9.09846226502755e-06
5.270000000000031e-07,9.103132471889985e-06
5.28000000000003e-07,9.107007701321161e-06
5.29000000000003e-07,9.110222784796522e-06
5.30000000000003e-07,9.112889839580608e-06
