/M0/D X,/M0/D Y
1.007682184733559e-07,4.687291202984021e-05
1.007716520496092e-07,4.670113435467388e-05
1.007745893998003e-07,4.642326178632709e-05
1.007788852153411e-07,4.598059879696185e-05
1.007830113195115e-07,4.549333587598326e-05
1.007876428394174e-07,4.488257459808964e-05
1.007969058792292e-07,4.344329287970571e-05
1.008043003023157e-07,4.208080719519381e-05
1.008105390727331e-07,4.077919567238552e-05
1.00816334943895e-07,3.94437090740277e-05
1.008210535190724e-07,3.82732521877354e-05
1.008247800139018e-07,3.730600928472856e-05
1.008277984013168e-07,3.650621929208187e-05
1.008302737217533e-07,3.585075193656709e-05
1.008323637378884e-07,3.53070136575232e-05
1.008342232580626e-07,3.483770420424147e-05
1.00835982295138e-07,3.441136292855928e-05
1.008377569233055e-07,3.400226218826053e-05
1.008396871724211e-07,3.358387767486193e-05
1.008420687593493e-07,3.310778733178552e-05
1.008445010958541e-07,3.266661318111896e-05
1.008470515966604e-07,3.22517653732168e-05
1.008492976388106e-07,3.192551590442294e-05
1.008514661140226e-07,3.164511970621824e-05
1.00853777587088e-07,3.138288071140787e-05
1.008562980119513e-07,3.113828076967516e-05
1.008590392011001e-07,3.091884535119709e-05
1.008620325432558e-07,3.073140728118071e-05
1.008653290512729e-07,3.05833393583516e-05
1.008689878637642e-07,3.048377615412296e-05
1.008730848916277e-07,3.044291930574447e-05
1.008777518187951e-07,3.047099440223788e-05
1.008825827390838e-07,3.056092509180645e-05
1.008868594821669e-07,3.066847051755668e-05
1.008904547127731e-07,3.075957310205649e-05
1.008935571885387e-07,3.082654543428372e-05
1.008964833219588e-07,3.087621580329615e-05
1.008998597776702e-07,3.092129951395707e-05
1.009038745100002e-07,3.096763825524263e-05
1.009068379398632e-07,3.10027892580271e-05
1.009095200177105e-07,3.103199379173405e-05
1.009126672572441e-07,3.106338848673892e-05
1.009164876648539e-07,3.110051695251782e-05
1.009207369834285e-07,3.114462800511593e-05
1.009250236931688e-07,3.119820349503632e-05
1.009290161081169e-07,3.126331290273609e-05
