/M0/D X,/M0/D Y
5.740000000000016e-07,1.91511184468496e-05
5.750000000000016e-07,1.91511184468496e-05
5.760000000000016e-07,1.91511184468496e-05
5.770000000000015e-07,1.91511184468496e-05
5.780000000000015e-07,1.91511184468496e-05
5.790000000000015e-07,1.91511184468496e-05
5.800000000000014e-07,1.91511184468496e-05
5.810000000000014e-07,1.91511184468496e-05
5.820000000000014e-07,1.91511184468496e-05
5.830000000000013e-07,1.91511184468496e-05
5.840000000000013e-07,1.91511184468496e-05
5.850000000000013e-07,1.91511184468496e-05
5.860000000000013e-07,1.91511184468496e-05
5.870000000000012e-07,1.915111844684959e-05
5.880000000000012e-07,1.91511184468496e-05
5.890000000000012e-07,1.915111844684959e-05
5.900000000000011e-07,1.91511184468496e-05
5.910000000000011e-07,1.91511184468496e-05
5.920000000000011e-07,1.91511184468496e-05
5.93000000000001e-07,1.91511184468496e-05
5.94000000000001e-07,1.91511184468496e-05
5.95000000000001e-07,1.91511184468496e-05
5.960000000000009e-07,1.91511184468496e-05
5.970000000000009e-07,1.915111844684959e-05
5.980000000000009e-07,1.91511184468496e-05
5.990000000000009e-07,1.915111844684959e-05
6.000000000000008e-07,1.915111844684959e-05
6.010000000000008e-07,1.541056171099076e-05
6.020000000000008e-07,1.641606837793124e-05
6.030000000000007e-07,1.702291958902224e-05
6.040000000000007e-07,1.748200883377341e-05
6.050000000000007e-07,1.783286038419554e-05
6.060000000000006e-07,1.809882654915062e-05
6.070000000000006e-07,1.829935637314939e-05
6.080000000000006e-07,1.846377431084949e-05
6.090000000000005e-07,1.858773910814396e-05
6.100000000000005e-07,1.867742509000903e-05
6.110000000000005e-07,1.874086773323551e-05
6.120000000000005e-07,1.878516430470696e-05
6.130000000000004e-07,1.881585277934772e-05
6.140000000000004e-07,1.883701295758244e-05
6.150000000000004e-07,1.885156043155865e-05
6.160000000000003e-07,1.886154331363617e-05
6.170000000000003e-07,1.886838585153041e-05
6.180000000000003e-07,1.887307240919023e-05
6.190000000000002e-07,1.887628075598188e-05
6.200000000000002e-07,1.8878476453583e-05
6.210000000000002e-07,1.887997881601485e-05
6.220000000000001e-07,1.888100663905787e-05
6.230000000000001e-07,1.888170974909606e-05
6.240000000000001e-07,1.888219070203518e-05
6.250000000000001e-07,1.888251967846539e-05
6.26e-07,1.888274469559204e-05
6.27e-07,1.888289860271623e-05
6.28e-07,1.888300387080536e-05
6.289999999999999e-07,1.888307587060703e-05
6.299999999999999e-07,1.888312511576358e-05
6.309999999999999e-07,1.888315879747649e-05
6.319999999999998e-07,1.888318183436084e-05
6.329999999999998e-07,1.888319759069894e-05
6.339999999999998e-07,1.888320836721673e-05
6.349999999999997e-07,1.888321573788101e-05
6.359999999999997e-07,1.888322077910244e-05
6.369999999999997e-07,1.888322422707598e-05
6.379999999999997e-07,1.88832265853368e-05
6.389999999999996e-07,1.888322819828292e-05
6.399999999999996e-07,1.888322930146612e-05
